date,unemployment,inflation,misery_index,recession
1974-05-01,5.1,10.70615034168565,15.80615034168565,1.0
1974-06-01,5.4,10.859728506787313,16.25972850678731,1.0
1974-07-01,5.5,11.538461538461519,17.03846153846152,1.0
1974-08-01,5.5,10.888888888888882,16.388888888888882,1.0
1974-09-01,5.9,11.946902654867241,17.846902654867243,1.0
1974-10-01,6.0,11.842105263157897,17.842105263157897,1.0
1974-11-01,6.6,12.200435729847502,18.8004357298475,1.0
1974-12-01,7.2,12.095032397408211,19.29503239740821,1.0
1975-01-01,8.1,11.752136752136755,19.852136752136754,1.0
1975-02-01,8.1,11.205073995771686,19.305073995771686,1.0
1975-03-01,8.6,10.460251046025103,19.0602510460251,1.0
1975-04-01,8.8,10.187110187110182,18.987110187110183,0.0
1975-05-01,9.0,9.259259259259256,18.259259259259256,0.0
1975-06-01,8.8,9.183673469387754,17.983673469387753,0.0
1975-07-01,8.6,9.533468559837743,18.133468559837745,0.0
1975-08-01,8.4,8.617234468937895,17.017234468937893,0.0
1975-09-01,8.4,7.905138339920947,16.305138339920948,0.0
1975-10-01,8.4,7.647058823529407,16.047058823529408,0.0
1975-11-01,8.3,7.37864077669903,15.67864077669903,0.0
1975-12-01,8.2,7.129094412331405,15.329094412331404,0.0
1976-01-01,7.9,6.692160611854692,14.592160611854691,0.0
1976-02-01,7.7,6.273764258555126,13.973764258555125,0.0
1976-03-01,7.6,6.060606060606055,13.660606060606055,0.0
1976-04-01,7.7,5.849056603773595,13.549056603773595,0.0
1976-05-01,7.4,6.214689265536721,13.614689265536722,0.0
1976-06-01,7.6,5.981308411214958,13.581308411214959,0.0
1976-07-01,7.8,5.555555555555558,13.355555555555558,0.0
1976-08-01,7.8,5.719557195571956,13.519557195571956,0.0
1976-09-01,7.6,5.494505494505497,13.094505494505498,0.0
1976-10-01,7.7,5.464480874316946,13.164480874316947,0.0
1976-11-01,7.8,5.063291139240511,12.863291139240511,0.0
1976-12-01,7.8,5.035971223021574,12.835971223021573,0.0
1977-01-01,7.5,5.197132616487465,12.697132616487465,0.0
1977-02-01,7.6,6.082289803220031,13.68228980322003,0.0
1977-03-01,7.4,6.428571428571428,13.82857142857143,0.0
1977-04-01,7.2,6.951871657754016,14.151871657754016,0.0
1977-05-01,7.0,6.737588652482285,13.737588652482284,0.0
1977-06-01,7.2,6.701940035273357,13.901940035273357,0.0
1977-07-01,6.9,6.666666666666665,13.566666666666666,0.0
1977-08-01,7.0,6.631762652705064,13.631762652705063,0.0
1977-09-01,6.8,6.423611111111094,13.223611111111094,0.0
1977-10-01,6.8,6.390328151986191,13.19032815198619,0.0
1977-11-01,6.8,6.712564543889843,13.512564543889843,0.0
1977-12-01,6.4,6.67808219178081,13.07808219178081,0.0
1978-01-01,6.4,6.814310051107331,13.214310051107331,0.0
1978-02-01,6.3,6.2394603709949426,12.539460370994941,0.0
1978-03-01,6.3,6.375838926174482,12.675838926174482,0.0
1978-04-01,6.1,6.499999999999995,12.599999999999994,0.0
